,FileName,Caption
23249,000000528705.jpg,A stuffed animal with a smaller one on its back.
23250,000000528705.jpg,A child with a very cute teddy bear on its back
23251,000000528705.jpg,A small child that is walking and wearing a small teddy bear backpack.
23252,000000528705.jpg,A stuffed bear is on someone's red jacket
23253,000000050844.jpg,A bed filled with different types of stuffed animals.
23254,000000050844.jpg,two teddy bears and a stuffed snowman wearing hats
23255,000000050844.jpg,tHERE ARE SEVERAL STUFFED ANIMALS TOGETHER ON A BED
23256,000000050844.jpg,A group of three stuffed animals sitting next to each other on a bed.
23257,000000050844.jpg,a pair of teddy bears laying on a bed
23258,000000174018.jpg,Two teddy bears with one wearing a lrge pink shirt.
23259,000000174018.jpg,"Two teddy bears a pink one, and a tan one. The tan bear is wearing a pink shirt that says the harvey girls."
23260,000000174018.jpg,There are two stuffed bears and one of them is wearing a shirt. 
23261,000000174018.jpg,teddy bear dressed in pink with red ribbon around neck
23262,000000174018.jpg,Two teddy bears are laying side by side on a quilt. 
23263,000000009590.jpg,A group of people sitting around a wooden table.
23264,000000009590.jpg,A group of guys are sitting at a table eating and laughing.
23265,000000009590.jpg,A group of men are sitting around a table.
23266,000000009590.jpg,A group of young males sitting around eating a meal.
23267,000000009590.jpg,A group of men sipping drinks and talking at a table.
23268,000000018380.jpg,a group of people sit around a big table 
23269,000000018380.jpg,a family sitting around a long table filled with a lot of food 
23270,000000018380.jpg,A lot of people sitting around a table full of food.
23271,000000018380.jpg,a large family enjoying a dinner on a large table 
23272,000000018380.jpg,"Lots of people at a long table eating, drinking and smiling"
23273,000000016249.jpg,A man sitting on top of a bench with a newspaper.
23274,000000016249.jpg,Several older men sit and relax on shady benches.
23275,000000016249.jpg,It sure is a beautiful day to sit outside and read the paper.
23276,000000016249.jpg,there are many people that are sitting on the benches
23277,000000016249.jpg,A man sitting on a bench reading a newspaper. 
23278,000000281032.jpg,An elderly person in a kitchen cooking food.
23279,000000281032.jpg,A person that is cooking some food in a kitchen.
23280,000000281032.jpg,A man stirring something in a foil roasting pan.
23281,000000281032.jpg,A man prepares food in a restaurant kitchen.
23282,000000281032.jpg,A man with his hair tied back prepares food. 
23283,000000199771.jpg,A group of people in chef outfits at a kitchen counter.
23284,000000199771.jpg,A group of people in chefs uniforms standing around a counter.
23285,000000199771.jpg,A woman teaches a class of aspiring chefs. 
23286,000000199771.jpg,People in a kitchen with cooking attire on
23287,000000199771.jpg,A group of people dressed in black preparing food.
23288,000000294350.jpg,A man preparing food in a restaurant kitchen.
23289,000000294350.jpg,A cook in the kitchen is making something very good to eat.
23290,000000294350.jpg,A group of people in a large kitchen.
23291,000000294350.jpg,A man who is cutting something in a kitchen.
23292,000000294350.jpg,A man standing in a kitchen preparing food next to other cooks.
23293,000000293390.jpg,A VERY NICE BATHROOM IN THE MIDDLE OF A REMODEL
23294,000000293390.jpg,a white sink a towel and some brown cabinets
23295,000000293390.jpg,A bathroom sink sitting on top of a wooden cabinet.
23296,000000293390.jpg,A bathroom that is covered from bottom to top in stone.
23297,000000293390.jpg,A vanity stink area with a marble counter top and wooden cabinets.
23298,000000414510.jpg,A few people sitting by a busy street
23299,000000414510.jpg,A people is sitting next to bikes on a cell phone.
23300,000000414510.jpg,A person talking on a mobile phone helping an injured bicyclist.
23301,000000414510.jpg,Man sitting on a sidewalk next to a bicycle talking on his cell phone.
23302,000000414510.jpg,A man is talking on his phone next to a fallen bicycle.
23303,000000416745.jpg,A white toilet sitting in a bathroom next to a sink.
23304,000000416745.jpg,There is a small bathroom with a white vanity.
23305,000000416745.jpg,"A bathroom door is open revealing a toilet, sink, and hanging cabinet."
23306,000000416745.jpg,View from outside of a pristine white bathroom.
23307,000000416745.jpg,"An open bathroom door reveals a toilet, sink and wall cabinets."
23308,000000197796.jpg,A white sink sitting under a bathroom window.
23309,000000197796.jpg,A bathroom with a white sink and a towel rack.
23310,000000197796.jpg,a sink a mirror a towel and some bottles
23311,000000197796.jpg,"A bathroom has a window, mirror, towel rack, and sink in it."
23312,000000197796.jpg,Cluttered bathroom with sink in foreground and towel on a rack.
23313,000000136033.jpg,"a bathroom with some orange walls, and a black and white counter "
23314,000000136033.jpg,A bathroom with orange walls and black tile features.
23315,000000136033.jpg,A bathroom area with a sink and tiled counter top.
23316,000000136033.jpg,"A bathroom with a tiled counter, a sink and a soap dispenser. "
23317,000000136033.jpg,A bathroom sink with mirror are shown in this picture.
23318,000000055002.jpg,A metallic toilet sitting in a small bathroom.
23319,000000055002.jpg,An overhead of a stainless steel open toilet with a man's feet stradling.
23320,000000055002.jpg,A man standing over a shiny metal toilet.
23321,000000055002.jpg,An aerial view of an open toilet seat that someone is standing in front of.
23322,000000055002.jpg,"Metal commode from above, photographer's shoes visible. "
23323,000000454978.jpg,A motorcycle is sitting on the side of the road next to a sign. 
23324,000000454978.jpg,The motorcycle rider is taking a break before continuing his ride.
23325,000000454978.jpg,A motorcycle sitting in front of a Speed Limit sign with a curvy road drawing.
23326,000000454978.jpg,a motor bike sits parked next to a street sign 
23327,000000454978.jpg,"A rural road with trees, road signs of a squiggly arrow and of 55 MPH, and motorcycle parked beside it."
23328,000000389804.jpg,A modern bathroom with hardwood flooring and counter tops. 
23329,000000389804.jpg,A small bathroom with wood flooring and tan walls.
23330,000000389804.jpg,a bathroom with a brown wall and counter 
23331,000000389804.jpg,A very simple and modern bathroom with a white toilet.
23332,000000389804.jpg,a white toilet in a black counter bathroom
23333,000000371529.jpg,A woman with her hand on the seat of an automatic toilet in a display.
23334,000000371529.jpg,A woman standing next to and touching a toilet.
23335,000000371529.jpg,A person holding the toilet seat while looing inside.
23336,000000371529.jpg,A woman standing beside a toilet with the lid up.
23337,000000371529.jpg,A woman standing in front of a white toilet.
23338,000000555012.jpg,The roll of toilet paper beside the toilet is empty. 
23339,000000555012.jpg,A white toilet sitting next to a white bath tub.
23340,000000555012.jpg,A white toilet sits next to a bath tub.
23341,000000555012.jpg,a white toilet and tub in a bathroom
23342,000000555012.jpg,a bathroom done in almost total white 
23343,000000423971.jpg,A toilet with an illuminated seat in a restroom.
23344,000000423971.jpg,a bathroom with a fancy toilet in it
23345,000000423971.jpg,A modern looking commode in a very tiny bathroom. 
23346,000000423971.jpg,Toilet with open lid in the middle of a bathroom.
23347,000000423971.jpg,A bathroom scene with a modern toilet and wooden fixtures
23348,000000035770.jpg,a couple of pans you would use to pee in
23349,000000035770.jpg,There is a sink and a black and white toilet
23350,000000035770.jpg,There are sinks and black and white designs in the bathroom.
23351,000000035770.jpg,A store with a variety of toilets of different colors and designs.
23352,000000035770.jpg,a bathroom with three toilets and a big sink
23353,000000266400.jpg,a row of motorcycles parked on a city street
23354,000000266400.jpg,A lot of motorcycles that are on the road.
23355,000000266400.jpg,a number of motorcycles parked near each other
23356,000000266400.jpg,A row of parked motorcycle sitting on the side of a road.
23357,000000266400.jpg,A line of motorcycles backed in and parked in a line at the edge of a sidewalk.
23358,000000038070.jpg,A white toilet sitting next to a trash can in a restroom.
23359,000000038070.jpg,a little bathroom with some feet standing next to it 
23360,000000038070.jpg,Looking down into a toilet in a very small stall.
23361,000000038070.jpg,The view of a toilet from above looking into the bowl
23362,000000038070.jpg,An overhead shots of a toilet in a public restroom. 
23363,000000038070.jpg,A toilet from above; flanked by a toilet brush and a small trash can.  
23364,000000427338.jpg,A city made out of stone brick with large arches.
23365,000000427338.jpg,Two men are riding motorcycles through some ruins.
23366,000000427338.jpg,Person on motorcycle in a very scenic rock area.
23367,000000427338.jpg,A person riding a motorcycle in an abandoned stone building
23368,000000427338.jpg,a man taking a picture of a narrow walkway
23369,000000102411.jpg,Two people riding a motorcycle to the beach.
23370,000000102411.jpg,A man riding a motorcycle with a woman on the back.
23371,000000102411.jpg,Two people sitting on a motorcycle in the street next to a beach.
23372,000000102411.jpg,Two people are riding a motorcycle on the beach.
23373,000000102411.jpg,A couple sit on a motorcycle at the beach.
23374,000000321557.jpg,a close up of a motorcycle parked near a building
23375,000000321557.jpg,A motorcycle that is sitting on a brick floor.
23376,000000321557.jpg,Large black motorcycle sitting next to a white building.
23377,000000321557.jpg,A black motorcycle parked on a brick walkway
